tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-1049,Auckland,Hard,32,250,,20260105,24,215936.0,,,Francesca Jones,R,,GBR,25.296,72.0,912.0,221257.0,,Q,Sinja Kraus,R,,AUT,23.688,108.0,709.0,1-6 6-4 6-1,3,R16,126.0,1.0,6.0,86.0,56.0,37.0,12.0,12.0,9.0,13.0,3.0,8.0,73.0,37.0,25.0,14,12.0,3.0,8.0
2026-1049,Auckland,Hard,32,250,,20260105,25,202494.0,1.0,,Elina Svitolina,R,174.0,UKR,31.316,13.0,2606.0,222661.0,,,Sonay Kartal,R,,GBR,24.189,68.0,951.0,6-4 6-7(2) 7-6(5),3,QF,156.0,1.0,0.0,105.0,74.0,49.0,17.0,17.0,5.0,9.0,1.0,2.0,101.0,71.0,49.0,16,17.0,4.0,9.0
2026-1049,Auckland,Hard,32,250,,20260105,26,260300.0,3.0,,Iva Jovic,R,,USA,18.084,35.0,1423.0,223321.0,,Q,Sofia Costoulas,,,BEL,20.762,159.0,440.0,6-2 7-6(6),3,QF,114.0,1.0,2.0,82.0,56.0,36.0,12.0,10.0,8.0,11.0,2.0,3.0,65.0,35.0,20.0,12,10.0,3.0,8.0
2026-1049,Auckland,Hard,32,250,,20260105,27,223253.0,4.0,,Alexandra Eala,L,173.0,PHI,20.622,53.0,1076.0,202663.0,5.0,,Magda Linette,R,171.0,POL,33.898,52.0,1089.0,6-3 6-2,3,QF,97.0,0.0,2.0,63.0,39.0,27.0,10.0,9.0,5.0,7.0,2.0,4.0,62.0,36.0,18.0,11,8.0,9.0,14.0
2026-1049,Auckland,Hard,32,250,,20260105,28,216133.0,7.0,,Xinyu Wang,R,182.0,CHN,24.277,57.0,1056.0,215936.0,,,Francesca Jones,R,173.0,GBR,25.296,72.0,912.0,6-4 4-3 RET,3,QF,96.0,2.0,1.0,56.0,40.0,26.0,9.0,9.0,9.0,11.0,3.0,0.0,71.0,52.0,29.0,7,7.0,7.0,11.0
2026-1049,Auckland,Hard,32,250,,20260105,29,202494.0,1.0,,Elina Svitolina,R,174.0,UKR,31.316,13.0,2606.0,260300.0,3.0,,Iva Jovic,R,,USA,18.084,35.0,1423.0,7-6(5) 6-2,3,SF,94.0,3.0,2.0,69.0,42.0,27.0,13.0,10.0,3.0,6.0,3.0,0.0,65.0,42.0,23.0,8,10.0,3.0,8.0
2026-1049,Auckland,Hard,32,250,,20260105,30,216133.0,,,Xinyu Wang,,,CHN,24.277,170.0,404.0,223253.0,4.0,,Alexandra Eala,L,173.0,PHI,20.622,53.0,1076.0,5-7 7-5 6-4,3,SF,168.0,10.0,7.0,122.0,89.0,58.0,9.0,17.0,13.0,19.0,2.0,6.0,118.0,85.0,52.0,12,17.0,8.0,15.0
2026-1049,Auckland,Hard,32,250,,20260105,31,202494.0,1.0,,Elina Svitolina,R,174.0,UKR,31.316,13.0,2606.0,216133.0,,,Xinyu Wang,,,CHN,24.277,170.0,404.0,6-3 7-6(6),3,F,102.0,7.0,3.0,82.0,53.0,39.0,16.0,11.0,4.0,4.0,5.0,1.0,68.0,44.0,31.0,14,10.0,1.0,2.0
2026-1050,Hobart,Hard,32,250,,20260112,1,221054.0,1.0,,Emma Raducanu,R,175.0,GBR,23.165,29.0,1563.0,215785.0,,WC,Camila Osorio,R,162.0,COL,24.058,82.0,840.0,6-3 7-6(2),3,R32,122.0,1.0,7.0,71.0,49.0,28.0,11.0,10.0,4.0,8.0,3.0,1.0,82.0,51.0,27.0,10,11.0,7.0,13.0
2026-1050,Hobart,Hard,32,250,,20260112,2,211684.0,,,Magdalena Frech,R,171.0,POL,28.077,57.0,1073.0,221039.0,,,Elsa Jacquemot,R,,FRA,22.697,58.0,1070.0,6-4 6-0,3,R32,65.0,4.0,5.0,47.0,33.0,27.0,8.0,8.0,3.0,3.0,3.0,3.0,44.0,26.0,16.0,5,8.0,0.0,4.0
2026-1050,Hobart,Hard,32,250,,20260112,3,211685.0,,,Rebecca Sramkova,R,,SVK,29.233,72.0,914.0,219875.0,,,Varvara Gracheva,R,,FRA,25.446,74.0,887.0,6-4 4-6 6-2,3,R32,116.0,8.0,9.0,83.0,52.0,33.0,14.0,14.0,7.0,12.0,6.0,4.0,91.0,51.0,31.0,15,14.0,8.0,15.0
2026-1050,Hobart,Hard,32,250,,20260112,4,223194.0,,WC,Taylah Preston,R,,AUS,20.211,204.0,354.0,222601.0,5.0,,Jessica Bouzas Maneiro,R,,ESP,23.302,40.0,1262.0,6-4 7-6(4),3,R32,87.0,1.0,5.0,68.0,43.0,23.0,11.0,11.0,3.0,9.0,1.0,3.0,68.0,38.0,18.0,12,11.0,1.0,8.0
2026-1050,Hobart,Hard,32,250,,20260112,5,260300.0,3.0,,Iva Jovic,R,,USA,18.103,30.0,1520.0,222145.0,,,Janice Tjen,R,,INA,23.688,56.0,1075.0,6-0 6-1,3,R32,57.0,0.0,1.0,40.0,28.0,23.0,5.0,7.0,0.0,0.0,2.0,2.0,35.0,18.0,10.0,3,6.0,5.0,10.0
2026-1050,Hobart,Hard,32,250,,20260112,6,213887.0,,Q,Renata Zarazua,R,,MEX,28.285,84.0,832.0,221024.0,,,Hailey Baptiste,R,,USA,24.192,66.0,979.0,6-7(5) 6-3 6-3,3,R32,171.0,1.0,4.0,106.0,83.0,58.0,10.0,15.0,7.0,10.0,1.0,1.0,105.0,67.0,40.0,19,15.0,2.0,8.0
2026-1050,Hobart,Hard,32,250,,20260112,7,216133.0,,,Xinyu Wang,,,CHN,24.296,183.0,386.0,221883.0,,WC,Talia Gibson,R,,AUS,21.569,119.0,634.0,6-2 6-3,3,R32,73.0,5.0,2.0,60.0,37.0,25.0,15.0,9.0,3.0,4.0,3.0,0.0,46.0,33.0,18.0,6,8.0,4.0,8.0
2026-1050,Hobart,Hard,32,250,,20260112,8,202663.0,8.0,,Magda Linette,R,171.0,POL,33.917,53.0,1113.0,221407.0,,Q,Oksana Selekhmeteva,L,,RUS,22.998,98.0,766.0,6-3 1-6 6-1,3,R32,111.0,2.0,6.0,73.0,47.0,31.0,12.0,12.0,3.0,7.0,4.0,2.0,83.0,59.0,34.0,10,11.0,7.0,12.0
2026-1050,Hobart,Hard,32,250,,20260112,9,213583.0,6.0,,Tatjana Maria,R,172.0,GER,38.432,42.0,1229.0,200748.0,,WC,Venus Williams,R,185.0,USA,45.572,576.0,81.0,6-4 6-3,3,R32,87.0,1.0,5.0,49.0,27.0,20.0,9.0,9.0,0.0,2.0,1.0,1.0,72.0,45.0,26.0,10,10.0,6.0,11.0
2026-1050,Hobart,Hard,32,250,,20260112,10,214388.0,,,Anna Bondar,R,,HUN,28.63,75.0,877.0,230870.0,,LL,Ella Seidel,R,,GER,20.909,78.0,850.0,6-0 6-1,3,R32,60.0,6.0,4.0,39.0,24.0,19.0,9.0,7.0,0.0,0.0,0.0,0.0,42.0,23.0,11.0,5,6.0,4.0,9.0
2026-1050,Hobart,Hard,32,250,,20260112,11,220714.0,,Q,Elisabetta Cocciaretto,R,,ITA,24.964,80.0,849.0,215550.0,,Q,Ayano Shimizu,R,,JPN,27.757,425.0,137.0,6-3 6-4,3,R32,83.0,5.0,1.0,57.0,41.0,35.0,7.0,10.0,3.0,4.0,2.0,2.0,52.0,32.0,20.0,10,9.0,1.0,4.0
2026-1050,Hobart,Hard,32,250,,20260112,12,215983.0,4.0,,Ann Li,R,170.0,USA,25.547,38.0,1316.0,220465.0,,Q,Katie Volynets,R,,USA,24.033,94.0,783.0,4-6 7-5 6-2,3,R32,139.0,3.0,2.0,86.0,56.0,37.0,10.0,15.0,6.0,12.0,3.0,0.0,105.0,84.0,44.0,8,15.0,10.0,18.0
2026-1050,Hobart,Hard,32,250,,20260112,13,222045.0,,,Antonia Ruzic,R,,CRO,22.979,71.0,925.0,215306.0,7.0,,Emiliana Arango,R,,COL,25.123,50.0,1149.0,7-5 6-1,3,R32,93.0,1.0,4.0,85.0,59.0,35.0,12.0,10.0,13.0,16.0,2.0,0.0,59.0,38.0,18.0,8,9.0,2.0,8.0
2026-1050,Hobart,Hard,32,250,,20260112,14,221333.0,,,Solana Sierra,R,,ARG,21.572,64.0,1001.0,216083.0,,,Caty McNally,R,,USA,24.146,83.0,836.0,1-6 6-4 6-1,3,R32,103.0,1.0,2.0,82.0,52.0,33.0,13.0,12.0,8.0,12.0,7.0,1.0,65.0,49.0,27.0,7,12.0,2.0,7.0
2026-1050,Hobart,Hard,32,250,,20260112,15,220548.0,,,Peyton Stearns,R,,USA,24.263,67.0,958.0,206252.0,,,Barbora Krejcikova,R,178.0,CZE,30.07,55.0,1080.0,6-4 1-6 7-6(4),3,R32,152.0,12.0,8.0,105.0,69.0,50.0,11.0,15.0,4.0,10.0,10.0,7.0,94.0,60.0,42.0,13,14.0,4.0,8.0
2026-1050,Hobart,Hard,32,250,,20260112,16,215337.0,,,Olga Danilovic,L,,SRB,24.97,68.0,957.0,220520.0,2.0,,Mccartney Kessler,R,,USA,26.517,36.0,1335.0,4-6 6-4 6-4,3,R32,126.0,5.0,6.0,93.0,59.0,36.0,19.0,15.0,5.0,9.0,1.0,4.0,80.0,53.0,34.0,15,15.0,2.0,7.0
2026-1050,Hobart,Hard,32,250,,20260112,17,221054.0,1.0,,Emma Raducanu,R,175.0,GBR,23.165,29.0,1563.0,211684.0,,,Magdalena Frech,R,171.0,POL,28.077,57.0,1073.0,W/O,3,R16,,,,,,,,,,,,,,,,,,,
2026-1050,Hobart,Hard,32,250,,20260112,18,223194.0,,WC,Taylah Preston,R,,AUS,20.211,204.0,354.0,211685.0,,,Rebecca Sramkova,R,,SVK,29.233,72.0,914.0,6-4 6-1,3,R16,72.0,2.0,2.0,54.0,37.0,24.0,7.0,9.0,4.0,7.0,3.0,5.0,63.0,39.0,22.0,5,8.0,5.0,11.0
2026-1050,Hobart,Hard,32,250,,20260112,19,260300.0,3.0,,Iva Jovic,R,,USA,18.103,30.0,1520.0,213887.0,,Q,Renata Zarazua,R,,MEX,28.285,84.0,832.0,6-1 6-2,3,R16,73.0,2.0,1.0,47.0,30.0,24.0,11.0,8.0,2.0,2.0,2.0,1.0,44.0,29.0,15.0,6,7.0,3.0,7.0
2026-1050,Hobart,Hard,32,250,,20260112,20,202663.0,8.0,,Magda Linette,R,171.0,POL,33.917,53.0,1113.0,216133.0,,,Xinyu Wang,,,CHN,24.296,183.0,386.0,6-1 7-5,3,R16,93.0,2.0,1.0,79.0,46.0,28.0,17.0,10.0,7.0,9.0,0.0,1.0,52.0,35.0,18.0,7,9.0,1.0,6.0
2026-1050,Hobart,Hard,32,250,,20260112,21,214388.0,,,Anna Bondar,R,,HUN,28.63,75.0,877.0,213583.0,6.0,,Tatjana Maria,R,172.0,GER,38.432,42.0,1229.0,7-6(7) 7-5,3,R16,139.0,6.0,2.0,87.0,61.0,44.0,14.0,12.0,2.0,3.0,4.0,3.0,102.0,62.0,39.0,22,12.0,4.0,6.0
2026-1050,Hobart,Hard,32,250,,20260112,22,220714.0,,Q,Elisabetta Cocciaretto,R,,ITA,24.964,80.0,849.0,215983.0,4.0,,Ann Li,R,170.0,USA,25.547,38.0,1316.0,1-6 7-5 7-5,3,R16,131.0,0.0,3.0,96.0,63.0,40.0,12.0,15.0,3.0,9.0,4.0,7.0,97.0,56.0,37.0,19,16.0,4.0,10.0
2026-1050,Hobart,Hard,32,250,,20260112,23,222045.0,,,Antonia Ruzic,R,,CRO,22.979,71.0,925.0,221333.0,,,Solana Sierra,R,,ARG,21.572,64.0,1001.0,7-5 6-4,3,R16,90.0,2.0,5.0,59.0,34.0,24.0,11.0,11.0,1.0,5.0,5.0,3.0,67.0,36.0,18.0,15,11.0,3.0,9.0
2026-1050,Hobart,Hard,32,250,,20260112,24,215337.0,,,Olga Danilovic,L,,SRB,24.97,68.0,957.0,220548.0,,,Peyton Stearns,R,,USA,24.263,67.0,958.0,7-6(2) 6-1,3,R16,118.0,7.0,4.0,92.0,56.0,37.0,16.0,10.0,9.0,12.0,3.0,2.0,76.0,45.0,27.0,10,9.0,6.0,11.0
2026-1050,Hobart,Hard,32,250,,20260112,25,223194.0,,WC,Taylah Preston,R,,AUS,20.211,204.0,354.0,221054.0,1.0,,Emma Raducanu,R,175.0,GBR,23.165,29.0,1563.0,6-2 6-4,3,QF,85.0,2.0,4.0,66.0,49.0,30.0,8.0,9.0,4.0,7.0,1.0,1.0,55.0,36.0,18.0,8,9.0,3.0,9.0
2026-1050,Hobart,Hard,32,250,,20260112,26,260300.0,3.0,,Iva Jovic,R,,USA,18.103,30.0,1520.0,202663.0,8.0,,Magda Linette,R,171.0,POL,33.917,53.0,1113.0,6-3 6-7(5) 6-2,3,QF,174.0,1.0,1.0,125.0,77.0,46.0,25.0,15.0,9.0,13.0,4.0,5.0,94.0,58.0,34.0,16,14.0,2.0,9.0
2026-1050,Hobart,Hard,32,250,,20260112,27,220714.0,,Q,Elisabetta Cocciaretto,R,,ITA,24.964,80.0,849.0,214388.0,,,Anna Bondar,R,,HUN,28.63,75.0,877.0,6-2 6-2,3,QF,84.0,2.0,2.0,60.0,43.0,33.0,7.0,8.0,6.0,6.0,2.0,1.0,49.0,29.0,16.0,9,8.0,7.0,11.0
2026-1050,Hobart,Hard,32,250,,20260112,28,222045.0,,,Antonia Ruzic,R,,CRO,22.979,71.0,925.0,215337.0,,,Olga Danilovic,L,,SRB,24.97,68.0,957.0,6-3 6-3,3,QF,86.0,0.0,1.0,77.0,52.0,31.0,12.0,9.0,11.0,13.0,4.0,1.0,51.0,33.0,17.0,7,9.0,4.0,9.0
2026-1050,Hobart,Hard,32,250,,20260112,29,260300.0,3.0,,Iva Jovic,R,,USA,18.103,30.0,1520.0,223194.0,,WC,Taylah Preston,R,,AUS,20.211,204.0,354.0,4-6 6-4 6-1,3,SF,127.0,3.0,2.0,79.0,53.0,32.0,13.0,13.0,6.0,11.0,2.0,0.0,99.0,66.0,38.0,10,14.0,7.0,15.0
2026-1050,Hobart,Hard,32,250,,20260112,30,220714.0,,Q,Elisabetta Cocciaretto,R,,ITA,24.964,80.0,849.0,222045.0,,,Antonia Ruzic,R,,CRO,22.979,71.0,925.0,6-3 6-2,3,SF,78.0,3.0,3.0,55.0,41.0,25.0,10.0,8.0,3.0,4.0,2.0,0.0,50.0,32.0,16.0,6,9.0,3.0,8.0
2026-1050,Hobart,Hard,32,250,,20260112,31,220714.0,,Q,Elisabetta Cocciaretto,R,,ITA,24.964,80.0,849.0,260300.0,3.0,,Iva Jovic,R,,USA,18.103,30.0,1520.0,6-4 6-4,3,F,97.0,4.0,1.0,53.0,30.0,20.0,16.0,10.0,3.0,5.0,2.0,0.0,67.0,41.0,23.0,13,10.0,2.0,6.0
2026-2014,Adelaide,Hard,30,500,,20260112,1,213631.0,,LL,Marie Bouzkova,R,180.0,CZE,27.48,45.0,1184.0,211651.0,,,Paula Badosa,R,180.0,ESP,28.159,26.0,1675.0,3-6 6-3 6-4,3,R32,148.0,3.0,8.0,88.0,53.0,32.0,21.0,14.0,4.0,8.0,1.0,5.0,101.0,62.0,40.0,17,14.0,9.0,14.0
2026-2014,Adelaide,Hard,30,500,,20260112,2,233741.0,,,Maya Joint,R,,AUS,19.743,32.0,1490.0,213550.0,,,Sofia Kenin,R,170.0,USA,27.163,28.0,1567.0,7-6(3) 6-4,3,R32,96.0,5.0,4.0,69.0,43.0,28.0,17.0,11.0,6.0,8.0,1.0,6.0,86.0,66.0,41.0,8,11.0,3.0,6.0
2026-2014,Adelaide,Hard,30,500,,20260112,3,201548.0,,WC,Ajla Tomljanovic,R,180.0,AUS,32.685,76.0,851.0,220704.0,5.0,,Clara Tauson,R,182.0,DEN,23.061,14.0,2530.0,7-6(5) RET,3,R32,73.0,0.0,0.0,51.0,30.0,18.0,10.0,6.0,5.0,7.0,6.0,5.0,47.0,30.0,20.0,6,6.0,2.0,4.0
2026-2014,Adelaide,Hard,30,500,,20260112,4,223670.0,9.0,,Diana Shnaider,L,,RUS,21.78,23.0,1818.0,220367.0,,,Leylah Fernandez,L,168.0,CAN,23.352,22.0,1821.0,7-5 6-3,3,R32,97.0,2.0,4.0,71.0,41.0,35.0,15.0,11.0,3.0,3.0,7.0,2.0,68.0,44.0,31.0,12,10.0,6.0,8.0
2026-2014,Adelaide,Hard,30,500,,20260112,5,211701.0,,LL,Katerina Siniakova,R,174.0,CZE,29.676,46.0,1172.0,215035.0,,,Dayana Yastremska,R,175.0,UKR,25.662,27.0,1610.0,6-0 6-1,3,R32,53.0,3.0,3.0,48.0,29.0,20.0,12.0,6.0,8.0,8.0,3.0,1.0,35.0,24.0,7.0,3,7.0,0.0,6.0
2026-2014,Adelaide,Hard,30,500,,20260112,6,201709.0,,Q,Yulia Putintseva,R,163.0,KAZ,31.015,105.0,741.0,213646.0,,Q,Dalma Galfi,R,178.0,HUN,27.417,93.0,789.0,6-4 6-4,3,R32,90.0,2.0,5.0,66.0,51.0,37.0,8.0,10.0,2.0,2.0,3.0,4.0,66.0,40.0,31.0,8,10.0,2.0,4.0
2026-2014,Adelaide,Hard,30,500,,20260112,7,215613.0,6.0,,Emma Navarro,R,,USA,24.655,15.0,2467.0,263644.0,,WC,Emerson Jones,R,,AUS,17.517,155.0,463.0,6-3 6-3,3,R32,78.0,1.0,5.0,56.0,34.0,24.0,10.0,9.0,2.0,4.0,5.0,0.0,63.0,39.0,25.0,6,9.0,8.0,13.0
2026-2014,Adelaide,Hard,30,500,,20260112,8,214954.0,,PR,Marketa Vondrousova,L,173.0,CZE,26.544,34.0,1386.0,214643.0,7.0,,Liudmila Samsonova,R,180.0,RUS,27.171,18.0,2122.0,6-1 4-6 6-2,3,R32,121.0,9.0,10.0,67.0,41.0,28.0,16.0,12.0,4.0,7.0,4.0,3.0,87.0,44.0,25.0,20,13.0,9.0,16.0
2026-2014,Adelaide,Hard,30,500,,20260112,9,214040.0,,WC,Kimberly Birrell,R,170.0,AUS,27.708,107.0,726.0,215713.0,,LL,Anastasia Potapova,R,175.0,RUS,24.789,54.0,1103.0,6-4 6-4,3,R32,95.0,0.0,5.0,46.0,24.0,13.0,11.0,10.0,0.0,5.0,3.0,0.0,82.0,64.0,27.0,9,10.0,7.0,14.0
2026-2014,Adelaide,Hard,30,500,,20260112,10,214082.0,,WC,Daria Kasatkina,R,170.0,RUS,28.685,48.0,1168.0,206289.0,,WC,Maria Sakkari,R,172.0,GRE,30.47,52.0,1133.0,7-6(2) 6-4,3,R32,115.0,3.0,2.0,71.0,50.0,29.0,7.0,11.0,3.0,9.0,6.0,1.0,85.0,62.0,30.0,7,11.0,10.0,17.0
2026-2014,Adelaide,Hard,30,500,,20260112,11,211713.0,,Q,Jaqueline Cristian,R,180.0,ROU,27.606,37.0,1324.0,206420.0,4.0,,Ekaterina Alexandrova,R,175.0,RUS,31.16,11.0,3375.0,6-4 6-4,3,R32,110.0,1.0,7.0,68.0,36.0,24.0,15.0,10.0,2.0,5.0,3.0,2.0,75.0,45.0,23.0,14,10.0,4.0,9.0
2026-2014,Adelaide,Hard,30,500,,20260112,12,239475.0,8.0,,Victoria Mboko,R,,CAN,19.382,17.0,2157.0,206242.0,,PR,Beatriz Haddad Maia,L,185.0,BRA,29.621,59.0,1052.0,5-7 6-3 6-2,3,R32,129.0,4.0,5.0,78.0,59.0,41.0,10.0,14.0,2.0,5.0,5.0,2.0,87.0,49.0,31.0,15,15.0,1.0,7.0
2026-2014,Adelaide,Hard,30,500,,20260112,13,214939.0,,,Anna Kalinskaya,R,175.0,RUS,27.113,33.0,1483.0,211817.0,,,Elena Gabriela Ruse,R,,ROU,28.184,79.0,849.0,6-0 6-3,3,R32,75.0,1.0,6.0,59.0,42.0,22.0,10.0,8.0,8.0,11.0,1.0,0.0,45.0,27.0,11.0,4,7.0,3.0,10.0
2026-2014,Adelaide,Hard,30,500,,20260112,14,238184.0,,Q,Tereza Valentova,,,CZE,18.894,60.0,1036.0,211533.0,,,Jelena Ostapenko,R,177.0,LAT,28.597,24.0,1741.0,7-5 3-2 RET,3,R32,82.0,6.0,6.0,47.0,27.0,19.0,11.0,8.0,2.0,4.0,1.0,3.0,56.0,29.0,19.0,11,9.0,1.0,5.0
2026-2014,Adelaide,Hard,30,500,,20260112,15,259799.0,3.0,,Mirra Andreeva,R,,RUS,18.708,8.0,4232.0,213631.0,,LL,Marie Bouzkova,R,180.0,CZE,27.48,45.0,1184.0,6-3 6-1,3,R16,69.0,2.0,1.0,48.0,34.0,26.0,7.0,8.0,1.0,2.0,2.0,0.0,44.0,34.0,16.0,3,8.0,2.0,7.0
2026-2014,Adelaide,Hard,30,500,,20260112,16,233741.0,,,Maya Joint,R,,AUS,19.743,32.0,1490.0,201548.0,,WC,Ajla Tomljanovic,R,180.0,AUS,32.685,76.0,851.0,2-0 RET,3,R16,20.0,0.0,1.0,6.0,6.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,11.0,7.0,5.0,2,2.0,0.0,0.0
2026-2014,Adelaide,Hard,30,500,,20260112,17,223670.0,9.0,,Diana Shnaider,L,,RUS,21.78,23.0,1818.0,211701.0,,LL,Katerina Siniakova,R,174.0,CZE,29.676,46.0,1172.0,6-1 2-6 7-5,3,R16,112.0,2.0,2.0,85.0,50.0,34.0,18.0,14.0,1.0,5.0,6.0,0.0,78.0,51.0,32.0,12,13.0,2.0,7.0
2026-2014,Adelaide,Hard,30,500,,20260112,18,215613.0,6.0,,Emma Navarro,R,,USA,24.655,15.0,2467.0,201709.0,,Q,Yulia Putintseva,R,163.0,KAZ,31.015,105.0,741.0,6-1 6-4,3,R16,84.0,2.0,0.0,61.0,31.0,22.0,20.0,9.0,1.0,1.0,3.0,0.0,53.0,30.0,17.0,12,8.0,1.0,4.0
2026-2014,Adelaide,Hard,30,500,,20260112,19,214040.0,,WC,Kimberly Birrell,R,170.0,AUS,27.708,107.0,726.0,214954.0,,PR,Marketa Vondrousova,L,173.0,CZE,26.544,34.0,1386.0,W/O,3,R16,,,,,,,,,,,,,,,,,,,
2026-2014,Adelaide,Hard,30,500,,20260112,20,211713.0,,Q,Jaqueline Cristian,R,180.0,ROU,27.606,37.0,1324.0,214082.0,,,Daria Kasatkina,R,170.0,RUS,28.685,48.0,1168.0,6-4 6-0,3,R16,91.0,2.0,9.0,56.0,36.0,23.0,5.0,8.0,2.0,6.0,3.0,0.0,65.0,42.0,17.0,6,8.0,10.0,18.0
2026-2014,Adelaide,Hard,30,500,,20260112,21,239475.0,8.0,,Victoria Mboko,R,,CAN,19.382,17.0,2157.0,214939.0,,,Anna Kalinskaya,R,175.0,RUS,27.113,33.0,1483.0,6-2 3-6 7-6(6),3,R16,142.0,4.0,3.0,102.0,70.0,44.0,15.0,14.0,4.0,9.0,5.0,1.0,106.0,73.0,42.0,15,15.0,8.0,14.0
2026-2014,Adelaide,Hard,30,500,,20260112,22,201619.0,2.0,,Madison Keys,R,178.0,USA,30.903,9.0,4003.0,238184.0,,Q,Tereza Valentova,,,CZE,18.894,60.0,1036.0,6-4 6-1,3,R16,84.0,3.0,2.0,76.0,40.0,27.0,16.0,9.0,5.0,7.0,9.0,1.0,43.0,26.0,16.0,4,8.0,1.0,6.0
2026-2014,Adelaide,Hard,30,500,,20260112,23,259799.0,3.0,,Mirra Andreeva,R,,RUS,18.708,8.0,4232.0,233741.0,,,Maya Joint,R,,AUS,19.743,32.0,1490.0,6-2 6-0,3,QF,67.0,2.0,3.0,47.0,29.0,21.0,8.0,7.0,1.0,2.0,5.0,0.0,51.0,28.0,11.0,7,7.0,5.0,11.0
2026-2014,Adelaide,Hard,30,500,,20260112,24,223670.0,9.0,,Diana Shnaider,L,,RUS,21.78,23.0,1818.0,215613.0,6.0,,Emma Navarro,R,,USA,24.655,15.0,2467.0,6-3 6-3,3,QF,78.0,4.0,5.0,57.0,41.0,30.0,8.0,9.0,3.0,4.0,4.0,0.0,59.0,37.0,22.0,9,9.0,4.0,8.0
2026-2014,Adelaide,Hard,30,500,,20260112,25,214040.0,,WC,Kimberly Birrell,R,170.0,AUS,27.708,107.0,726.0,211713.0,,Q,Jaqueline Cristian,R,180.0,ROU,27.606,37.0,1324.0,5-7 6-1 7-5,3,QF,184.0,2.0,4.0,109.0,77.0,52.0,12.0,16.0,5.0,10.0,8.0,3.0,113.0,73.0,36.0,21,15.0,10.0,17.0
2026-2014,Adelaide,Hard,30,500,,20260112,26,239475.0,8.0,,Victoria Mboko,R,,CAN,19.382,17.0,2157.0,201619.0,2.0,,Madison Keys,R,178.0,USA,30.903,9.0,4003.0,6-4 4-6 6-2,3,QF,113.0,4.0,4.0,85.0,55.0,33.0,16.0,14.0,1.0,5.0,4.0,9.0,95.0,59.0,36.0,15,14.0,6.0,12.0
2026-2014,Adelaide,Hard,30,500,,20260112,27,259799.0,3.0,,Mirra Andreeva,R,,RUS,18.708,8.0,4232.0,223670.0,9.0,,Diana Shnaider,L,,RUS,21.78,23.0,1818.0,6-3 6-2,3,SF,84.0,3.0,1.0,58.0,38.0,24.0,12.0,8.0,1.0,2.0,5.0,0.0,61.0,47.0,23.0,5,9.0,5.0,10.0
2026-2014,Adelaide,Hard,30,500,,20260112,28,239475.0,8.0,,Victoria Mboko,R,,CAN,19.382,17.0,2157.0,214040.0,,WC,Kimberly Birrell,R,170.0,AUS,27.708,107.0,726.0,6-2 6-1,3,SF,59.0,8.0,3.0,40.0,30.0,24.0,6.0,7.0,1.0,1.0,3.0,0.0,46.0,30.0,14.0,6,8.0,2.0,7.0
2026-2014,Adelaide,Hard,30,500,,20260112,29,259799.0,3.0,,Mirra Andreeva,R,,RUS,18.708,8.0,4232.0,239475.0,8.0,,Victoria Mboko,R,,CAN,19.382,17.0,2157.0,6-3 6-1,3,F,64.0,1.0,3.0,41.0,32.0,24.0,6.0,8.0,0.0,1.0,1.0,2.0,55.0,39.0,19.0,5,8.0,5.0,10.0
2026-901,Australian Open,Hard,128,G,,20260118,1,215713.0,,,Anastasia Potapova,R,175.0,RUS,24.805,54.0,1103.0,215480.0,,,Suzan Lamens,R,,NED,26.541,95.0,780.0,3-6 7-5 6-2,3,R128,132.0,3.0,6.0,92.0,56.0,36.0,14.0,15.0,4.0,10.0,8.0,2.0,98.0,58.0,32.0,14,14.0,7.0,14.0
2026-901,Australian Open,Hard,128,G,,20260118,2,221054.0,28.0,,Emma Raducanu,R,175.0,GBR,23.182,29.0,1563.0,216566.0,,,Mananchaya Sawangkaew,R,,THA,23.527,195.0,366.0,6-4 6-1,3,R128,71.0,2.0,4.0,53.0,41.0,30.0,5.0,9.0,2.0,3.0,1.0,1.0,47.0,34.0,22.0,2,8.0,0.0,4.0
2026-901,Australian Open,Hard,128,G,,20260118,3,214544.0,1.0,,Aryna Sabalenka,R,182.0,BLR,27.708,1.0,10990.0,239456.0,,,Tiantsoa Rakotomanga Rajaonah,,,FRA,20.093,118.0,640.0,6-4 6-1,3,R128,76.0,2.0,3.0,47.0,29.0,23.0,12.0,9.0,3.0,4.0,1.0,0.0,61.0,36.0,21.0,9,8.0,6.0,10.0
